------
Drone: 1
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.956869, end_time=None, duration=None
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.957864, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.036973, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.115865, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.206592, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.232935, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.262260, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.288331, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.317999, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.347096, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.368522, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 5
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.957864, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.036973, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.115865, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207489, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.232935, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.262260, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.288331, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.317999, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.347096, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.368522, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 6
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.957864, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.036973, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.115865, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207489, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.232935, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.262260, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.288331, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.317999, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.347096, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.368522, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 7
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.957864, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.036973, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.115865, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207489, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.232935, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.262260, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.288331, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.317999, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.347096, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.368522, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 8
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.957864, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.036973, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.115865, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207489, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.232935, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.262260, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.288331, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.317999, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.347096, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.368522, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 9
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.957864, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.037332, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.115865, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207489, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.233459, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.262260, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.288331, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.318985, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.347096, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.368522, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 10
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.958871, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.037332, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.115865, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207489, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.233459, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.262260, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.288331, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.318985, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.347096, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.369426, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 11
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.959093, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.037332, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.115865, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207489, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.233565, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.262260, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.288331, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.318985, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.347096, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.369516, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 12
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.959093, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.037332, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.116864, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207489, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.233565, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.262260, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.288331, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.318985, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.347096, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.369621, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 13
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.959093, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.037332, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.116864, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207489, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.233565, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.262260, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.289319, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.318985, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.347096, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.369621, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 14
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.959093, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.037332, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.116864, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207807, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.233565, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.262260, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.289319, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.318985, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.347096, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.369621, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 15
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.959093, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.037332, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.116864, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207807, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.233565, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.262260, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.289319, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.318985, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.348092, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.369621, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 16
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.959093, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.037332, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.116864, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207885, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.233565, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.263275, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.289319, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.318985, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.348092, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.369621, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 17
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.959093, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.037332, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.116864, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207885, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.233565, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.263275, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.289319, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.318985, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.348092, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.369621, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 18
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.959093, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.037332, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.116864, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207885, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.233565, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.263275, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.289319, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.318985, end_time=None, duration=None
id=14, command=command, response=None, start_time=2023-04-03 17:07:23.348092, end_time=None, duration=None
id=15, command=command, response=None, start_time=2023-04-03 17:07:28.369621, end_time=None, duration=None
id=16, command=command, response=None, start_time=2023-04-03 17:07:33.396420, end_time=None, duration=None
------
Drone: 19
id=0, command=command, response=None, start_time=2023-04-03 17:06:12.960103, end_time=None, duration=None
id=1, command=command, response=None, start_time=2023-04-03 17:06:18.013993, end_time=None, duration=None
id=2, command=command, response=None, start_time=2023-04-03 17:06:23.037332, end_time=None, duration=None
id=3, command=command, response=None, start_time=2023-04-03 17:06:28.071122, end_time=None, duration=None
id=4, command=command, response=None, start_time=2023-04-03 17:06:33.088272, end_time=None, duration=None
id=5, command=command, response=None, start_time=2023-04-03 17:06:38.116864, end_time=None, duration=None
id=6, command=command, response=None, start_time=2023-04-03 17:06:43.143270, end_time=None, duration=None
id=7, command=command, response=None, start_time=2023-04-03 17:06:48.158309, end_time=None, duration=None
id=8, command=command, response=None, start_time=2023-04-03 17:06:53.181251, end_time=None, duration=None
id=9, command=command, response=None, start_time=2023-04-03 17:06:58.207885, end_time=None, duration=None
id=10, command=command, response=None, start_time=2023-04-03 17:07:03.233565, end_time=None, duration=None
id=11, command=command, response=None, start_time=2023-04-03 17:07:08.263275, end_time=None, duration=None
id=12, command=command, response=None, start_time=2023-04-03 17:07:13.289319, end_time=None, duration=None
id=13, command=command, response=None, start_time=2023-04-03 17:07:18.318985, end_time=None, duration=None
